brand,product,size,discount_price,retail_price,url
PACO RABANNE,Men's Phantom Parfum Spray 1.7 oz Fragrances 3349668614585,,,,https://www.jomashop.com/paco-rabanne-mens-phantom-parfum-spray-1-7-oz-fragrances-3349668614585.html
PACO RABANNE,Phantom / Parfum Spray Tester 3.4 oz (100 ml) (M),,,,https://www.jomashop.com/phantom-paco-rabanne-parfum-spray-tester-3-4-oz-100-ml-m-3349668614639.html
PACO RABANNE,Men's Phantom Parfum Spray 3.4 oz Fragrances,3.4 oz / 100 ml,$79.99,$162.00,https://www.jomashop.com/paco-rabanne-mens-phantom-parfum-spray-3-4-oz-fragrances-3349668614592.html
PACO RABANNE,Men's Phantom Parfum Spray 5.0 oz Fragrances 3349668614608,,,,https://www.jomashop.com/paco-rabanne-mens-phantom-parfum-spray-5-0-oz-fragrances-3349668614608.html
MONTBLANC,Legend Spirit / Mont Blanc EDT Spray 1.0 oz (30 ml) (m),1.0 oz / 30 ml,$31.99,$64.00,https://www.jomashop.com/mont-blanc-perfume-mlsmts1.html
MONTBLANC,Men's Legend Spirit EDT Spray 3.4 oz (Tester) Fragrances 3386460074902,3.4 oz / 100 ml - Tester,$39.99,$115.00,https://www.jomashop.com/tester-mont-blanc-legend-spirit-men-3-4-oz-edt-spray-3386460074902.html
MONTBLANC,Legend Spirit / Mont Blanc EDT Spray 6.7 oz (200 ml) (m),6.7 oz / 200 ml,$52.86,$128.00,https://www.jomashop.com/mont-blanc-perfume-mlsmts67.html
GISADA,Men's Ambassador Intense EDP Spray 0.05 oz Fragrances,0.05 oz,$7.99,,https://www.jomashop.com/gisada-mens-ambassador-intense-edp-spray-0-05-oz-fragrances-7640164030876.html
GISADA,Men's Ambassador Intense EDP Spray 3.4 oz Fragrances,3.4 oz / 100 ml,$89.99,$139.00,https://www.jomashop.com/gisada-mens-ambassador-intense-edp-spray-3-4-oz-fragrances-7640164031040.html
GRITTI,Ladies Tutu Extrait de Parfum Spray 3.4 oz Fragrances,,$111.95,$300.00,https://www.jomashop.com/gritti-ladies-tutu-extrait-de-parfum-spray-3-4-oz-fragrances-8052204136001.html
PACO RABANNE,Ladies Million Gold EDP Spray 3.0 oz Fragrances,3.0 oz / 90 ml,$123.75,$165.00,https://www.jomashop.com/paco-rabanne-ladies-million-gold-edp-spray-3-0-oz-fragrances-3349668630264.html
MAISON FRANCIS KURKDJIAN,Ladies Baccarat Rouge 540 EDP Spray 6.8 oz Fragrances,6.8 oz / 200 ml,$564.99,$665.00,https://www.jomashop.com/maison-francis-kurkdjian-ladies-baccarat-rouge-540-edp-spray-6-8-oz-fragrances-3700559605417.html
YVES SAINT LAURENT,Ladies Black Opium Le Parfum EDP Spray 1.7 oz Fragrances,1.7 oz / 50 ml,$92.99,$167.00,https://www.jomashop.com/yves-saint-laurent-ladies-black-opium-le-parfum-edp-spray-1-7-oz-fragrances-3614273863377.html
YVES SAINT LAURENT,Ladies Black Opium Le Parfum 3 oz (Tester) Fragrances 3614273913393,,,$205.00,https://www.jomashop.com/yves-saint-laurent-ladies-black-opium-le-parfum-3-oz-tester-fragrances-3614273913393.html
YVES SAINT LAURENT,Ladies Black Opium Le Parfum EDP Spray 3.04 oz Fragrances,3.04 oz,$112.00,$185.00,https://www.jomashop.com/yves-saint-laurent-ladies-black-opium-le-parfum-edp-spray-3-04-oz-fragrances-3614273863360.html
NISHANE,Ani X Extrait de Parfum Spray 1.7 oz Fragrance,1.7 oz / 50 ml,$144.99,$270.00,https://www.jomashop.com/nishane-ani-x-extrait-de-parfum-spray-1-7-oz-fragrance-8683608071072.html
NISHANE,Ani X Extrait de Parfum Spray 3.4 oz Fragrance,3.4 oz / 100 ml,$219.99,$415.00,https://www.jomashop.com/nishane-ani-x-extrait-de-parfum-spray-3-4-oz-fragrance-8683608071089.html
DIOR,Men's Homme 2025 Parfum 2.5 oz Fragrances,,$170.99,$180.00,https://www.jomashop.com/dior-mens-dior-homme-2025-parfum-2-5-oz-fragrances-3348901682527.html
CREED,Viking / EDP Spray 3.3 oz (100 ml) (m),3.3 oz / 100 ml,$254.99,$495.00,https://www.jomashop.com/creed-perfume-cvkmes33.html
AZZARO,Wanted by Night / EDP Spray 3.4 oz (100 ml) (m),,$79.99,$122.00,https://www.jomashop.com/azzaro-perfume-wbnmes34.html
MAISON MARGIELA,Replica Sailing EDT Spray 1 oz Fragrances,1.0 oz / 30 ml,$59.97,$85.00,https://www.jomashop.com/maison-margiela-mens-replica-sailing-edt-spray-1-oz-fragrances-3614273185851.html
MAISON MARGIELA,- Replica Sailing Day Eau De Toilette Spray 100ml/3.4oz,3.4 oz / 100 ml,$86.99,$165.00,https://www.jomashop.com/maison-margiela-replica-sailing-day-eau-de-toilette-spray-100ml-3-4oz-3614271956729.html
MIND GAMES,Unisex Counterplay Extrait de Parfum Spray 3.4 oz Fragrances,,$309.99,$395.00,https://www.jomashop.com/mind-games-unisex-counterplay-extrait-de-parfum-spray-3-4-oz-fragrances-850054846822.html
TIZIANA TERENZI,Unisex Spirito Fiorentino Extrait de Parfum Spray 0.05 oz Fragrances,0.05 oz,$6.99,,https://www.jomashop.com/tiziana-terenzi-unisex-spirito-fiorentino-extrait-de-parfum-spray-0-05-oz-fragrances-8016741682575.html
TIZIANA TERENZI,Unisex Spirito Fiorentino Extrait De Parfum Spray 3.38 oz (Tester) Fragrances 8016741622571,,,,https://www.jomashop.com/tiziana-terenzi-unisex-spirito-fiorentino-extrait-de-parfum-spray-3-38-oz-tester-fragrances-8016741622571.html
TIZIANA TERENZI,Spirito Fiorentino Extrait De Parfum 3.4 oz (100 ml),3.4 oz / 100 ml,$149.99,$395.00,https://www.jomashop.com/tiziana-terenzi-spirito-fiorentino-extrait-de-parfum-3-4-oz-100-ml-8016741572579.html
SWISS ARABIAN,Unisex Essence Of Casablance EDP Spray 3.38 oz Fragrances,,$64.99,$120.00,https://www.jomashop.com/swiss-arabian-unisex-essence-of-casablance-edp-spray-3-38-oz-fragrances-6295124042768.html
LATTAFA,Men's Khamrah Dukhan EDP Spray 3.4 oz Fragrances,,$42.00,$90.00,https://www.jomashop.com/lattafa-mens-khamrah-dukhan-edp-spray-3-4-oz-fragrances-6290362342373.html
DUMONT,Men's Nitro Platinum EDP 3.4 oz Fragrances,,$26.99,$75.00,https://www.jomashop.com/dumont-mens-nitro-platinum-edp-3-4-oz-fragrances-3760060762870.html
DIPTYQUE,- Philosykos Eau De Parfum Spray 75Ml / 2.5Oz,,$171.99,$230.00,https://www.jomashop.com/diptyque-philosykos-eau-de-parfum-spray-75ml-2-5-oz-3700431425461.html
VIKTOR & ROLF,Ladies Flowerbomb Extreme EDP Spray 3.4 oz Fragrances,3.4 oz / 100 ml,$119.99,$185.00,https://www.jomashop.com/viktor-rolf-ladies-flowerbomb-extreme-2013-edp-spray-3-4-oz-fragrances-3614273987936.html
MANCERA,Unisex French Riviera EDP 4.0 oz Fragrances,,$114.99,$190.00,https://www.jomashop.com/mancera-unisex-french-riviera-edp-4-0-oz-fragrances-3760265194230.html
DOLCE & GABBANA,Ladies L'Imperatrice EDT 3.4 oz (100 ml) Fragrances,3.4 oz / 100 ml,$44.99,$95.00,https://www.jomashop.com/dolce-and-gabbana-ladies-limperatrice-edt-3-4-oz-fragrances-8057971182053.html
DOLCE & GABBANA,Ladies L'Imperatrice EDT Spray 1.6 oz Fragrances 3423222015589,,,,https://www.jomashop.com/dolce-and-gabbana-ladies-limperatrice-edt-spray-1-6-oz-fragrances-3423222015589.html
BOADICEA THE VICTORIOUS,Unisex Harmonious EDP 3.4 oz Fragrances,,$299.99,$390.00,https://www.jomashop.com/boadicea-the-victorious-unisex-harmonious-edp-3-4-oz-fragrances-5060475234114.html
JO MILANO,Men's Game Of Spades Diamond Parfum 3.0 oz Fragrances,,$70.99,$320.00,https://www.jomashop.com/jo-milano-mens-game-of-spades-diamond-edp-spray-3-4-oz-fragrances-850051043064.html
PACO RABANNE,Men's One Million Elixir Parfum Spray 0.17 oz Fragrances,0.17 oz,$13.99,$25.00,https://www.jomashop.com/paco-rabanne-mens-one-million-elixir-parfum-spray-0-17-oz-fragrances-3349668601059.html
PACO RABANNE,- One Million Elixir Eau De Parfum Intense Spray 100ml / 3.4oz,,,,https://www.jomashop.com/paco-rabanne-one-million-elixir-eau-de-parfum-intense-spray-100ml-3-4oz-3349668600304.html
TOM FORD,- Black Orchid Parfum Spray 100ml/3.4oz,3.4 oz / 100 ml,$154.99,$300.00,https://www.jomashop.com/tom-ford-black-orchid-parfum-spray-100ml-3-4oz-888066112727.html
ARMAF,Men's Odyssey Aqua EDP Spray 3.4 oz Fragrances,3.4 oz / 100 ml,$28.99,$90.00,https://www.jomashop.com/armaf-mens-odyssey-aqua-edp-spray-3-4-oz-fragrances-6294015166132.html
RASASI,Men's Hawas Elixir EDP Spray 3.4 oz Fragrances,,$39.99,$75.00,https://www.jomashop.com/rasasi-mens-hawas-elixir-edp-spray-3-4-oz-fragrances-614514331057.html
MIND GAMES,Unisex En Prise Extrait de Parfum Spray 3.4 oz Fragrances,,$309.99,$395.00,https://www.jomashop.com/mind-games-unisex-en-prise-extrait-de-parfum-spray-3-4-oz-fragrances-850034671666.html
BOND NO.9,Astor Place EDP Spray 1.7 oz (50 ml),1.7 oz / 50 ml,$139.99,$275.00,https://www.jomashop.com/bond-no-9-ladies-astor-place-edp-spray-1-7-oz-fragrances-888874002036.html
BOND NO.9,Astor Place EDP Spray 3.4 oz Fragrances,3.4 oz / 100 ml,$174.99,$483.00,https://www.jomashop.com/bond-no-9-astor-place-edp-spray-3-4-oz-fragrances-888874002029.html
VERSACE,Men's Eros EDT Spray 3.4 oz (Tester) Fragrances,3.4 oz,$41.99,$110.00,https://www.jomashop.com/versace-mens-eros-edt-spray-3-4-oz-tester-fragrances-8011003810345.html
ARMAF,Unisex Ombre D'Or EDP Spray 2.5 oz Fragrances,,$47.99,,https://www.jomashop.com/armaf-unisex-ombre-dor-edp-spray-2-5-oz-fragrances-6295199801550.html
THOMAS KOSMALA,Unisex Desir Du Coeur No.10 EDP Spray 3.4 oz Fragrances,3.4 oz,$81.99,$225.00,https://www.jomashop.com/thomas-kosmala-unisex-desir-du-coeur-no-10-edp-spray-3-4-oz-fragrances-5060412110440.html
BOADICEA THE VICTORIOUS,Unisex Ardent EDP 3.4 oz Fragrances,,$222.99,$315.00,https://www.jomashop.com/boadicea-the-victorious-unisex-ardent-edp-3-4-oz-fragrances-5060215062229.html
PENHALIGON'S,Ladies The Bewitching Yasmine EDP Spray 2.5 oz,,$189.00,$295.00,https://www.jomashop.com/penhaligons-ladies-portraits-the-bewitching-yasmine-edp-spray-2-5-oz-fragrances-5056245021190.html
MAISON FRANCIS KURKDJIAN,Unisex Gentle Fluidity Silver EDP Spray 1.2 oz Fragrances,1.2 oz,$149.99,$155.00,https://www.jomashop.com/maison-francis-kurkdjian-unisex-gentle-fluidity-silver-edp-spray-1-2-oz-fragrances-3700559609781.html
MAISON FRANCIS KURKDJIAN,Paris Gentle Silver Edition - Eau De Parfum 2.4 oz,2.4 oz,$229.99,$245.00,https://www.jomashop.com/maison-francis-kurkdjian-paris-gentle-silver-edition-eau-de-parfum-2-4-oz-3700559607671.html
MAISON FRANCIS KURKDJIAN,Gentle Fluidity Silver 6.8 oz Eau De Parfum Spray,6.8 oz / 200 ml,$449.99,$475.00,https://www.jomashop.com/maison-francis-kurkdjian-gentle-fluidity-silver-6-8-oz-eau-de-parfum-spray-3700559609804.html
BURBERRY,Men's Hero Intense Parfum 3.4 oz Fragrances,3.4 oz / 100 ml,$134.99,$209.00,https://www.jomashop.com/burberry-mens-hero-intense-parfum-3-4-oz-fragrances-3616305880604.html
TIZIANA TERENZI,Unisex Draconis Extrait de Parfum Spray 3.4 oz Fragrances,3.4 oz,$109.97,$550.00,https://www.jomashop.com/tiziana-terenzi-draconis-edp-spray-3-4-oz-fragrances-8016741882586.html
TIZIANA TERENZI,Unisex Draconis Extrait de Parfum Spray 3.4 oz (Tester) Fragrances 8016741902581,,,,https://www.jomashop.com/tiziana-terenzi-unisex-draconis-edp-3-4-oz-tester-fragrances-8016741902581.html
VERSACE,Men's Eros Flame EDP Spray 3.4 oz (Tester) Fragrances,3.4 oz / 100 ml - Tester,$54.99,$115.00,https://www.jomashop.com/versace-mens-eros-flame-edp-spray-3-4-oz-tester-fragrances-8011003845514.html
PACO RABANNE,Men's Invictus EDT Spray 3.4 oz (Tester) Fragrances,3.4 oz / 100 ml - Tester,$46.99,$114.00,https://www.jomashop.com/paco-rabanne-mens-invictus-edt-spray-3-4-oz-tester-fragrances-3349668515677.html
CAROLINA HERRERA,Ladies Good Girl EDP 2.7 oz (Tester) Fragrances,2.7 oz / 80 ml - Tester,$84.99,$136.00,https://www.jomashop.com/carolina-herrera-ladies-good-girl-edp-2-7-oz-tester-fragrances-8411061026267.html
MIND GAMES,Unisex Checkmate Extrait de Parfum Spray 3.4 oz Fragrances,,$304.99,$395.00,https://www.jomashop.com/mind-games-unisex-checkmate-extrait-de-parfum-spray-3-4-oz-fragrances-850034671031.html
DOLCE & GABBANA,K by Dolce and Gabbana for Men - 1.6 oz EDP Spray,1.6 oz / 50 ml,$44.99,$111.00,https://www.jomashop.com/k-by-dolce-and-gabbana-for-men-1-6-oz-edp-spray-3423473101154.html
DOLCE & GABBANA,K by Dolce and Gabbana for Men - 3.3 oz EDP Spray,3.3 oz / 100 ml,$61.99,$139.00,https://www.jomashop.com/k-by-dolce-and-gabbana-for-men-3-3-oz-edp-spray-3423473101253.html
DOLCE & GABBANA,Men's K EDP Spray 6.7 oz Fragrances,6.7 oz / 200 ml,$76.99,$202.00,https://www.jomashop.com/dolce-and-gabbana-mens-k-edp-spray-6-7-oz-fragrances-8057971183937.html
DOLCE & GABBANA,Men's K Gift Set Fragrances,Gift Set,$54.99,$120.00,https://www.jomashop.com/dolce-and-gabbana-mens-k-gift-set-fragrances-3423222018429.html
TOM FORD,- Private Blend Bitter Peach Eau De Parfum Spray 50ml / 1.7oz,,$254.99,$395.00,https://www.jomashop.com/tom-ford-private-blend-bitter-peach-eau-de-parfum-spray-50ml-1-7oz-888066114325.html
BURBERRY,Touch / EDT Spray 1.0 oz (m) (30 ml),1.0 oz / 30 ml,$21.99,$54.00,https://www.jomashop.com/burberry-butmts1b.html
BURBERRY,Men's Touch EDT 1.7 oz (50 ml),1.7 oz / 50 ml,$24.87,$85.00,https://www.jomashop.com/burberry-mens-burberry-touch-edt-1-7-oz-fragrances-3614227748729.html
BURBERRY,Men's Touch EDT Spray 3.4 oz (Tester) Fragrances,3.4 oz / 100 ml - Tester,$27.99,$105.00,https://www.jomashop.com/burberry-mens-touch-edt-spray-3-4-oz-tester-fragrances-3614227748804.html
BURBERRY,Touch / EDT Spray 1.7 oz (m),1.7 oz / 50 ml,$28.99,$74.00,https://www.jomashop.com/burberry-butmts17b.html
BURBERRY,- Touch Eau De Toilette Natural Spray 100ml/3.3oz,3.3 oz / 100 ml,$32.99,$105.00,https://www.jomashop.com/burberry-touch-eau-de-toilette-natural-spray-100ml-3-3oz-3386463810309.html
GRITTI,Unisex Mango Aoud Extrait de Parfum Spray 3.4 oz Fragrances,,$132.95,$335.00,https://www.jomashop.com/gritti-unisex-mango-aoud-extrait-de-parfum-spray-3-4-oz-fragrances-8052204136858.html
YVES SAINT LAURENT,Mon Paris / Ysl EDP Spray 3.0 oz (90 ml) (w),3.0 oz / 90 ml,$102.00,$190.75,https://www.jomashop.com/mon-paris-ysl-edp-spray-3-0-oz-90-ml-w-3614270561634.html
CREED,Ladies Queen Of Silk EDP Spray 0.05 oz Fragrances,0.05 oz,$14.99,,https://www.jomashop.com/creed-ladies-creed-queen-of-silk-edp-spray-0-05-oz-fragrances-3508440251879.html
CREED,Ladies Queen Of Silk EDP Spray 1.0 oz Fragrances,1.0 oz / 30 ml,$179.99,$300.00,https://www.jomashop.com/creed-ladies-creed-queen-of-silk-edp-spray-1-0-oz-fragrances-3508440000507.html
CREED,Ladies Queen Of Silk EDP Spray 2.5 oz (Tester) Fragrances,2.5 oz / 75 ml - Tester,$224.99,$445.00,https://www.jomashop.com/creed-ladies-creed-queen-of-silk-edp-spray-2-5-oz-tester-fragrances-3508440251855.html
CREED,Ladies Queen Of Silk EDP Spray 2.5 oz Fragrances,2.5 oz / 75 ml,$262.00,$445.00,https://www.jomashop.com/creed-ladies-creed-queen-of-silk-edp-spray-2-5-oz-fragrances-3508440251848.html
THE HOUSE OF OUD,Unisex Bonbon Pop EDP Spray 2.5 oz Fragrances,,$124.99,$240.00,https://www.jomashop.com/the-house-of-oud-unisex-bonbon-pop-edp-spray-2-5-oz-fragrances-8055773545526.html
FREDERIC MALLE,Unisex Carnal Flower EDP Spray 3.4 oz Fragrances,,$221.99,$470.00,https://www.jomashop.com/frederic-malle-carnal-flower-ladies-3-4-oz-edp-spray-3700135003613.html
GIVENCHY,Men's Gentleman EDP Boisee Spray 2 oz Fragrances 3274872425002,,,,https://www.jomashop.com/givenchy-mens-gentleman-edp-boisee-spray-2-oz-fragrances-3274872425002.html
GIVENCHY,Men's Gentleman Boisee EDP 3.4 oz (Tester) Fragrances,3.4 oz / 100 ml - Tester,$64.99,$137.00,https://www.jomashop.com/givenchy-mens-gentleman-boisee-edp-3-4-oz-tester-fragrances-3274872441088.html
GIVENCHY,Men's Gentleman Boisee EDP Spray 3.4 oz Fragrances,3.4 oz,$68.99,$137.00,https://www.jomashop.com/givenchy-mens-gentleman-boisee-edp-spray-3-4-oz-fragrances-3274872441057.html
GIVENCHY,Men's Gentleman Boisee EDP 6.7 oz Fragrances,6.7 oz / 200 ml,$129.99,$203.00,https://www.jomashop.com/givenchy-mens-gentleman-boisee-edp-6-7-oz-fragrances-3274872451698.html
GIVENCHY,Men's Gentleman Boisee Gift Set Fragrances,Gift Set,$74.99,$130.00,https://www.jomashop.com/givenchy-mens-gentleman-boisee-gift-set-fragrances-3274872442184.html
VALENTINO GARAVANI,Men's Uomo Born In Roma Extradose Parfum 0.33 oz Fragrances 3614274354898,,,,https://www.jomashop.com/valentino-mens-uomo-born-in-roma-extradose-parfum-0-33-oz-fragrances-3614274354898.html
VALENTINO GARAVANI,Men's Uomo Born in Roma Extradose Parfum 1.7 oz Fragrances,1.7 oz / 50 ml,$99.99,$125.00,https://www.jomashop.com/valentino-mens-uomo-born-in-roma-extradose-parfum-1-7-oz-fragrances-3614274350722.html
VALENTINO GARAVANI,Men's Uomo Born in Roma Extradose Parfum 3.4 oz Fragrances,3.4 oz / 100 ml,$143.50,$165.00,https://www.jomashop.com/valentino-mens-uomo-born-in-roma-extradose-parfum-3-4-oz-fragrances-3614274350739.html
JEAN PAUL GAULTIER,Men's Scandal Le Parfum EDP Spray 1.7 oz Fragrances,1.7 oz / 50 ml,$62.86,$100.00,https://www.jomashop.com/jean-paul-gaultier-mens-scandal-le-parfum-edp-spray-1-7-oz-fragrances-8435415065207.html
JEAN PAUL GAULTIER,Men's Scandal Le Parfum EDP Spray 3.4 oz Fragrances,3.4 oz / 100 ml,$99.99,$145.00,https://www.jomashop.com/jean-paul-gaultier-mens-scandal-le-parfum-edp-spray-3-4-oz-fragrances-8435415065191.html
JEAN PAUL GAULTIER,Men's Scandal Le Parfum EDP Spray 5.0 oz Fragrances,5.0 oz / 150 ml,$114.99,$175.00,https://www.jomashop.com/jean-paul-gaultier-mens-scandal-le-parfum-edp-spray-5-0-oz-fragrances-8435415065214.html
CREED,Ladies Eladaria EDP Spray 0.05 oz Fragrances,0.05 oz,$10.99,,https://www.jomashop.com/creed-ladies-creed-eladaria-edp-spray-0-05-oz-fragrances-3508440004154.html
CREED,Ladies Eladaria EDP Spray 2.5 oz Fragrances,2.5 oz / 75 ml,$324.99,$445.00,https://www.jomashop.com/creed-ladies-creed-eladaria-edp-spray-2-5-oz-fragrances-3508440004185.html
AMOUAGE,Unisex Meander EDP 3.4 oz Fragrances,3.4 oz / 100 ml,$179.95,$380.00,https://www.jomashop.com/amouage-unisex-meander-edp-3-4-oz-fragrances-701666410379.html
CAROLINA HERRERA,Good Girl EDP Spray 1.0 oz Fragrances,1.0 oz / 30 ml,$64.99,$100.00,https://www.jomashop.com/carolina-herrera-good-girl-edp-spray-1-0-oz-fragrances-8411061041673.html
CAROLINA HERRERA,Ladies Good Girl EDP Spray 1.69 oz Fragrances,1.69 oz,$73.99,$127.00,https://www.jomashop.com/carolina-herrera-ladies-good-girl-edp-spray-1-69-oz-fragrances-8411061026250.html
CAROLINA HERRERA,Ladies Good Girl EDP Spray 2.7 oz Fragrances,2.7 oz / 80 ml,$109.99,$148.00,https://www.jomashop.com/carolina-herrera-ladies-good-girl-edp-spray-2-7-oz-fragrances-8411061026342.html
CAROLINA HERRERA,Ladies Good Girl EDP 3.4 oz Fragrances,3.4 oz / 100 ml,$129.99,$148.00,https://www.jomashop.com/carolina-herrera-ladies-good-girl-edp-3-4-oz-refill-fragrances-8411061024164.html
CAROLINA HERRERA,Ladies Good Girl 1.0 oz Mist,Mist,$39.99,$60.00,https://www.jomashop.com/carolina-herrera-ladies-good-girl-1-0-oz-mist-8411061043820.html
CAROLINA HERRERA,Ladies Good Girl Gift Set Fragrances,Gift Set,$114.99,$120.00,https://www.jomashop.com/carolina-herrera-ladies-good-girl-gift-set-fragrances-8411061979662.html
CAROLINA HERRERA,Ladies Good Girl Gift Set Fragrances,Gift Set,$124.99,$174.00,https://www.jomashop.com/carolina-herrera-ladies-good-girl-gift-set-fragrances-8411061034279.html
DIOR,Sauvage / Christian Parfum Spray 3.4 oz (100 ml) (m),3.4 oz / 100 ml,$158.99,$199.00,https://www.jomashop.com/christian-dior-fragrances-svgmps34-3-4oz.html
LATTAFA,Unisex Teriaq Intense EDT Spray 3.4 oz Fragrances,,$41.99,$75.00,https://www.jomashop.com/lattafa-unisex-teriaq-intense-edt-spray-3-4-oz-fragrances-6290360595771.html
AHMED AL MAGHRIBI,Unisex Kaaf Extrait de Parfum Spray 3.4 oz Fragrances,,$39.99,$75.00,https://www.jomashop.com/ahmed-al-maghribi-unisex-kaaf-extrait-de-parfum-spray-3-4-oz-fragrances-6290360616346.html
YVES SAINT LAURENT,Ladies Libre Flowers & Flames EDP Spray 1.7 oz Fragrances,1.7 oz / 50 ml,$89.99,$150.00,https://www.jomashop.com/yves-saint-laurent-libre-flowers-flames-edp-spray-1-7-oz-fragrances-3614274151152.html
YVES SAINT LAURENT,Ladies Libre Flowers & Flames EDP Spray 3.0 oz Fragrances,3.0 oz / 90 ml,$117.99,$180.00,https://www.jomashop.com/yves-saint-laurent-ladies-libre-flowers-flames-edp-spray-3-0-oz-fragrances-3614274151701.html
MIND GAMES,Unisex Discovery Set Gift Set Fragrances,,$64.99,$75.00,https://www.jomashop.com/mind-games-unisex-mind-games-discovery-set-gift-set-fragrances-850034671925.html
COACH,Men's Platinum EDP Spray 2 oz (60 ml),2.0 oz / 60 ml,$34.99,$90.00,https://www.jomashop.com/coach-mens-platinum-edp-spray-2-oz-fragrances-3386460096874.html
COACH,Men's Platinum EDP Spray 3.3 oz (Tester) Fragrances,3.3 oz / 100 ml - Tester,$34.99,$122.00,https://www.jomashop.com/coach-mens-platinum-edp-spray-3-4-oz-tester-fragrances-3386460096898.html
COACH,Platinum / EDP Spray 3.3 oz (100 ml) (m),3.3 oz,$44.99,$122.00,https://www.jomashop.com/coach-perfume-pltmes33-a.html
VERSACE,Men's Eros Parfum Spray 3.38 oz (Tester) Fragrances,3.38 oz,$59.99,$102.00,https://www.jomashop.com/versace-mens-eros-edp-spray-3-38-oz-tester-fragrances-8011003872084.html
VERSACE,Men's Eros Parfum Spray 3.4 oz Fragrances,3.4 oz,$64.98,$145.00,https://www.jomashop.com/versace-mens-eros-parfum-spray-3-4-oz-fragrances-8011003872077.html
VERSACE,Men's Eros Parfum Spray 6.76 oz Fragrances,6.76 oz,$97.99,$200.00,https://www.jomashop.com/versace-mens-eros-parfum-spray-6-76-oz-fragrances-8011003877904.html
GUCCI,Ladies Flora Gorgeous Orchid EDP .16 oz Fragrances,.16 oz,$19.99,,https://www.jomashop.com/gucci-ladies-gucci-flora-gorgeous-orchid-edp-16-oz-fragrances-3616305169303.html
GUCCI,Ladies Flora Gorgeous Orchid EDP 0.33 oz Fragrances,0.33 oz / 10 ml,$42.99,,https://www.jomashop.com/gucci-ladies-flora-gorgeous-orchid-edp-0-33-oz-fragrances-3616305169297.html
GUCCI,Ladies Flora Gorgeous Orchid EDP Spray 1.0 oz Fragrances,1.0 oz / 30 ml,$62.99,$105.00,https://www.jomashop.com/gucci-ladies-flora-gorgeous-orchid-edp-spray-1-0-oz-fragrances-3616305169259.html
GUCCI,Ladies Flora Gorgeous Orchid EDP Spray 1.7 oz Fragrances,1.7 oz / 50 ml,$80.99,$135.00,https://www.jomashop.com/gucci-ladies-flora-gorgeous-orchid-edp-spray-1-7-oz-fragrances-3616305169266.html
